"Photo","Closing Date","Price","Status","Address","Year Built","Sold Price","Levels","Finished SQFT","Below Grade SQFT","Number of Acres","Bedrooms","Total Baths","Garage Capacity","# of 1/2 Baths","Total SQFT","# of Full Baths","# of 3/4 Baths","Contract Date","Days On Market","How Sold","Price Per Sqft","City","County","MLS #","Asking Price","Lot Sq Ft","Neighborhood","Subdivision","Lot Dimensions","Sold Price Per SQFT","Cumulative DOM","Class","Distressed Property","Directions","Days On MLS","Ever Occupied","Excluded Buyer Y/N","FIPS Code","Garage Dimensions","General Date","Geocode Quality","HOA/Condo Fees","Headline","HUD","HotSheet Date","IMAPP Address","IDX Include","Irrigation Assmt","Latitude","PACMLS Supra LockBox","Listing Type","LID Amount Owed","Longitude","Listing Date","Make/Model","New","Proposed New Const. End Date","New Construction (Y/N)","Proposed New Const. Start Date","Off Market Date","Original Price","Park Name","Price Date","Property Type","Public Remarks","Bank-Owned/REO","Rules Y/N","Sale/Rent","Sale Includes","School District","Serial #/VIN","Space Rent","Status Date","State","Tax ID","Special Tax Desig. (Y/N)","Tax Parcel #","Tax Year","Tax Open Spaces","VOW AVM","VOW Address","Zoning Type","Zip","VOW Include","VOW Comment","Video Tour","Virtual Tour","Financing Remarks","Lease Option (Y/N)","Lock Box Serial#","Occupant","Days Under Contract","Basement","Auction","Builder Name","Application Y/N","Associated Document Count","Annual Taxes","Agent Conf. Remarks","Comments / Concessions","1031 Exchange (Y/N)","Percentage of Finished Below-Grade SQFT","Agent Hit Count","Utility Room Size","Utility Room Location","Use BrokerBay","Update Date","Unit/Space #","Unique Property Identifier","Sellers Title Ins. Co","Seller Concessions","RESO Universal Property Identifier","Picture Count","Owner Phone","Owner","Originating MLS","Original MLS ID","Occupant Phone","Lock Box Location","Living Room Size","Living Room Location","Kitchen Size","Kitchen Location","Expiration Date","Dining Room Size","Family Room Location","Family Room Size","Floor Plans Count","Floor Plans Update Date","Input Date","Insp/Feasibility Duration","Bedroom 6 Size","Bedroom 6 Location","Bedroom 5 Size","Bump Period","Client Hit Count","Closing Agent","Cross Street","Den/Study Location","Den/Study Size","Dining Room Location","Bedroom 1 Location","Appraiser","Bedroom 1 Size","Bedroom 2 Location","Bedroom 2 Size","Bedroom 3 Location","Bedroom 3 Size","Bedroom 4 Location","Bedroom 4 Size","Bedroom 5 Location"
"https://cdnparap20.paragonrels.com/ParagonImages/Property/P2/PACMLS/287073/0/120/90/3074f8acd393e7ae14bb6fd03ac19878/2/dec72e6c52c633b73dd9bc281aad0362/287073-5ce36405-e1ec-405b-96a3-f6475e97dd51.JPG","12/8/2025","$29,000","Sold","2021 Mahan","1969","$29,000","1 Story","776","0","0.0000","3","2","None","0","776","2","0","11/22/2025","85","Cash","$37.37","Richland","Benton","287073","$29,000",,"Richland North","OTHER",,"$37.37","85","Residential-Single Family",,"Jadwin, west on Catskilll, right on Mahon","84","Yes","No",,,"11/22/2025",,,,"No","12/10/2025",,"Y",,,"Yes","Exclusive Right",,,"8/29/2025","1969 Conchemco Nashua 12","Existing Construction (Not New)",,"No",,,"$35,000",,"10/24/2025","Manufactured Rented Lot","MLS# 287073 Looking for an affordable place to call home in North Richland? This little gem might be just what you need! This 1969 Conchemco Nashua 12 single-wide may only be 776 sq. ft., but it’s packed with potential. With 3 bedrooms and 2 bathrooms, there’s space for everyone. The exterior has been freshly painted, and the lot features mature landscaping with plenty of shade, making it a cozy place to relax. Alyson Manor Estate Community amenities include a swimming pool, playground, basketball court, and BBQ picnic area. Conveniently located near Leslie Groves Park, schools, shopping, and the Columbia River. Lot rent is $845 per month. Financing available. Don’t miss this opportunity to own a well-maintained home in a desirable community.Come see it today—you might be surprised by how much this little home has to offer!","No","Yes","For Sale",,"Richland","DYB3TFBS6571399","845","12/10/2025","WA",,"No","40MC56500000000","2024",,"Yes","Yes","Mobile Home Park","99354","Yes","Yes",,,,"No","34283410","owner",,"No","No",,"Yes","7","86.40","Please call or text agents for showings. Include both agents on offers. Prefer Jon Wilson at Ticor.",,"No","0-25%",,,,"No","12/10/2025","#A5",,,,,"20",,"Cheyann Larsen","Tri City",,,"@ Front Door",,,,,,,,,"0",,"8/30/2025 10:28 AM",,,,,,,,"Catskill",,,,,,,,,,,,,
"https://cdnparap20.paragonrels.com/ParagonImages/Property/P2/PACMLS/281899/0/120/90/78e4e4414400443b8b4903dc65b516ad/2/33539066a0e2d584ff1a95625f4a2533/281899-1272a87d-5cef-43e8-b051-ebf42e6e08d3.JPG","5/16/2025","$30,000","Sold","677 Lonetree Lane","1993","$30,000","1 Story","938","0","0.0000","2","2","None","0","938","1","1","4/29/2025","68","Cash","$31.98","Richland","Benton","281899","$40,000",,,"PLAT/ RICHLAND",,"$31.98","68","Residential-Single Family",,"From Queensgate Drive, head south and take a left onto Keene Road. Continue straight, then turn right onto Lonetree Lane. Follow the road, and 677 Lonetree Ln will be on your left.","68","Yes",,,,"4/29/2025",,,"Affordable Home off Queensgate","No","5/19/2025",,"Y",,,"Yes","Exclusive Right",,,"2/20/2025",,"Existing Construction (Not New)",,"No",,,"$50,000",,"5/19/2025","Manufactured Rented Lot","MLS# 281899 Welcome to 677 Lonetree Ln, a charming and updated manufactured home in the desirable Queensgate area. Perfect for first-time buyers or investors, this 1993-built home offers a cozy and modern living space with a newly updated master bedroom and fresh luxury vinyl plank flooring throughout parts of the home. It comes fully equipped with a washer, dryer, refrigerator, dishwasher, and oven, making it completely move-in ready. The spacious lot provides plenty of room for outdoor activities, gardening, or any personal touches you’d like to add. Located in a peaceful neighborhood, you’ll enjoy the convenience of nearby shopping centers, restaurants, and entertainment while still having easy access to major roads and highways for commuting. Don’t miss this opportunity to own a home in a thriving and growing community!","No","Yes","For Sale",,,,"750","5/19/2025","WA",,,"40MB17100000000","2024",,"Yes","Yes","Resid Mob Home","99352-7313","Yes","Yes",,,"cash/conventional. sold as is",,"00000000","vacant",,"No","No",,"Yes","6","110.89","House is sold as is. No work will be done from sellers. Use Chicago title/ stacy Lorenz.  ",,,,,,,"No","5/19/2025",,,,,,"19",,"Jeremy Harris + Beryl Henderso","Tri City",,,"Hand Rail",,,,,,,,,"0",,"2/20/2025 9:51 PM",,,,,,,,"Duportail",,,,,,,,,,,,,
"https://cdnparap20.paragonrels.com/ParagonImages/Property/P2/PACMLS/280640/0/120/90/68d5c9d1a7e43eb8f11aa8c19970e239/2/04f307a6ff2ff2aa2b33603fc04e3b5a/280640-c8c65d5c-e102-4fcb-adea-3f449553b686.JPG","5/12/2025","$30,000","Sold","2021 Mahan Avenue G9","2004","$30,000","1 Story","728","0","0.0000","2","1","None","0","728","1","0","5/3/2025","111","Cash","$41.21","Richland","Benton","280640","$35,000",,,"PLAT OF RICHLAND","NA","$41.21","111","Residential-Single Family","Not Applicable","gps friendly","111","Yes","No",,,"5/3/2025",,,"Charming 2 Bedroom!","No","5/12/2025",,"Y",,,"Yes","Exclusive Right",,,"12/11/2024","Fleetwood Waverlee","Existing Construction (Not New)",,"No",,,"$49,900",,"5/12/2025","Manufactured Rented Lot","MLS# 280640 Charming 2 bedroom 1 bath single wide in cozy neighborhood.  This well maintained mobile home is ideal with a community pool, ample parking and outdoor BBQ area!","No","Yes","For Sale",,"Richland",,"729","5/12/2025","WA",,,"40MH10150000000","2024",,"Yes","Yes","Resid Mob Home","99354","Yes","Yes",,,,,"34334179","Vacant",,"No","No",,"Yes","5","129.30","Vacant. Text agent then show anytime.  Please make sure lights are off when leaving. Thank you!  Buyer to verify all information.  Please call LA to schedule showing.  Firm Authorized email: TCNotice@BHHSCentral.com  Agent's email: CJones@BHHSCentral.com, Cell: 509-366-1623  Brokerage license # 24323  Agent License #24003709",,,,,,,"No","5/12/2025","G9",,,,,"12",,"Glenn Brandner","Tri City",,,"@ Front Door",,,,,,,,,"0",,"12/11/2024 11:46 AM",,,,,,,,"Forest Avenue",,,,,,,,,,,,,
"https://cdnparap20.paragonrels.com/ParagonImages/Property/P2/PACMLS/288386/0/120/90/429e9e03d42b4cc65959eecf669ccd02/2/79b168a6060f6dec254fb24561a9114c/288386-d891e2ba-ab53-441e-b480-c0857d3e4ee4.JPG","12/19/2025","$32,500","Sold","63 Galaxy Lane","1975","$32,500","1 Story","924","0","0.0000","2","2","Carport","1","924","1","0","11/9/2025","18","Cash","$35.17","Richland","Benton","288386","$35,000",,"Richland North","N RICH MBL HM P",,"$35.17","18","Residential-Single Family",,"George Washington Way, West on Spengler, Left on Mercury, Right on Galaxy","18","Yes",,,,"11/9/2025",,"$950/month",,"No","12/20/2025",,"Y",,,"Yes","Exclusive Right",,,"10/22/2025",,"Existing Construction (Not New)",,"No",,,"$35,000",,"12/20/2025","Manufactured Rented Lot","MLS# 288386 This 2 BR, 1.5 BA single-wide in North Richland delivers space where it counts: an open living area, island kitchen with dining bar, and a smart split-bedroom layout for a little privacy. Primary suite has attached half bath for added convenience! All appliances stay! Outside, you’ve got a 2-car carport, storage shed, a front porch for relaxing, and a back deck ready for BBQs. Bonus: park amenities include a pool, clubhouse, and park. Affordable, functional, and ready for your upgrades!","No",,"For Sale",,"Richland",,,"12/20/2025","WA",,," 40MS05100000000","2025",,"Yes","Yes","SINGLE FAMILY R","99354","Yes","Yes",,"https://my.matterport.com/show/?m=mhsFyjNbf1q&mls=1",,,"33382543","Vacant",,"No","No",,,"1","67.00","Buyer to verify schools and school district. Home is easy to show; please use Broker Bay or call/text Araceli to schedule showings. Lot rent is $950/month",,,,,"7x7",,"Yes","12/20/2025",,,,,,"18",,"Ryan Drake","Tri City",,,"@ Front Door","17x13",,"14x14",,,,,,"0",,"10/22/2025 11:37 AM",,,,,,,,"Mercury Drive",,,,,,"13x12",,"14x11",,,,,
"https://cdnparap20.paragonrels.com/ParagonImages/Property/P2/PACMLS/285093/0/120/90/af3f1baac03eec58c699d109fcc2bd37/2/cc57e0f8cf7afb80c77a24b6ffc341c1/285093-4ad4cb0e-9fe0-4701-ae59-041d9140ed79.JPG","8/22/2025","$33,000","Sold","7901 W Clearwater #105","1977","$33,000","1 Story","938","0","0.0000","2","1","None","0","938","1","0","8/9/2025","39","Cash","$35.18","Kennewick","Benton","285093","$34,500",,,"GREENBRIER VILLAGE",,"$35.18","39","Residential-Single Family",,"From Clearwater Ave, turn South into Greenbriar Village onto Green Brier Dr. Home is on the left, #105","39","Yes","No",,,"8/9/2025",,,"Affordable,Low Maintenance HOME in a 55+ Community","No","8/24/2025",,"Y",,"46.208984","Yes","Exclusive Right",,"-119.228863","6/18/2025","VANDK","Existing Construction (Not New)",,"No",,,"$38,000","GREENBRIER VILLAGE MOBILE HOME COMMUNITY","8/24/2025","Manufactured Rented Lot","MLS# 285093 Seller will pay first months lot rent with full price offer! This HOME is located in the 55+ Greenbrier Village Manufactured Home Park. Conveniently located next to EVERYTHING! This HOME is for you! So bright and airy. Lots of windows, open floor plan, and all the space you need. Beautiful new laminate flooring was just installed throughout. You can move right in and customize this home to fit your own style. The built-in bar is great for eating, or entertaining family and friends. There's a separate space for dining complete with a huge picture window. Perfect for all your plants! The kitchen is spacious with a great pantry. And all appliances stay. Lots of windows throughout let in the natural light. The bathroom has a tub/shower combination, and a new toilet was installed. This home has been very well maintained! New workshop and foundation added in 2019 along with new heating and cooling. The roof was replaced in 2020, awning and porch in 2021, and hot water heater in 2023.  And the exterior is freshly painted. A ramp has been added in the front so stairs won't be a problem! This home will be a relaxing space for you to enjoy. Outside you will find plenty of space without a lot of maintenance.  You can enjoy the mature trees and greenery from your large, covered porch. The shed/workshop is a great space for hobbies or storage. Relax and enjoy life like you should in this affordable, low maintenance home. Very conveniently located close to shopping, restaurants and entertainment. This 55+ community is a peaceful place to call HOME. You won't want to miss this one! Lot rent is $850 per month and includes water, sewer and garbage. Call your favorite Realtor and tour this home today!","No","Yes","For Sale",,,"0538","850.00/MTH","8/24/2025","WA",,"No","40MB57900000000","2025",,"Yes","Yes","Mobile Home Park","99337","Yes","Yes",,,,"No","34211089","Vacant",,"No","No",,"Yes","7","168.72","Lot rent is $850 per month and includes water, sewer and garbage. Seller will pay 1st months lot rent with full price offer! Buyer must be 55+ and receive park approval. Exterior paint will be completed in the front before closing. The freezer in the shed is not included in the sale. Please text listing agent Kristie Baker (509-851-2248) before showing. Check park rules and requirements before applying. Email all offers to BOTH the office Email address: contact@homesmartelitebrokers.com and agent Kristiebakersrg@gmail.com. Office lic:21447 Agent lic: 136718 Buyer to verify lot size, sq footage, schools.",,"No",,,,,"No","8/24/2025",,,,,,"29","Call Agent","Deanna Stewart","Tri City",,,"@ Front Door",,,,,,,,,"0",,"6/18/2025 12:53 AM",,,,,,,,,,,,,,,,,,,,,
"https://cdnparap20.paragonrels.com/ParagonImages/Property/P2/PACMLS/275176/0/120/90/beab593cf8af663f9d69200b16c7b92f/2/6a7cca9a4af724f808ca29a5f46e06be/275176-83886fe4-e687-4bd0-88b5-8713b1b84ed6.JPG","5/8/2024","$33,500","Sold","36 Cosmic Ln","1971","$33,500","1 Story","910","0","0.0000","3","2","None","1","910","1","0","4/19/2024","7","Cash","$36.81","Richland","Benton","275176","$38,000","0","Richland North","N RICH MBL HM P",,"$36.81","7","Residential-Single Family","Not Applicable","GW Way or Stevens Dr to Snyder St, North on Cosmic Lane","7","Yes","No",,,"4/19/2024",,,"North Richland Park with Community Pool!","No","5/8/2024",,"Y",,,"Yes","Exclusive Right",,,"4/12/2024",,"Existing Construction (Not New)",,"No",,,"$38,000",,"5/8/2024","Manufactured Rented Lot","MLS# 275176 Affordable manufactured home in great North Richland Park. Park amenities include a swimming pool, clubhouse, and playground. Three bedrooms, two baths and a laundry room. Upgrades in the last two years include new paint inside and out, new windows, new LVP flooring throughout. Stainless steel appliances in the kitchen. Newer hot water tank and kitchen counters. Split bedroom floor plan, large covered patio and carport. All appliances are included in the sale.","No","Yes","For Sale","Home","Richland",,"740","5/8/2024","WA",,,"40MB34400000000","2024","No","Yes","Yes","Resid Mob Home","99354","Yes","Yes",,"https://my.matterport.com/show/?m=ASuS8exigFo",,"No","33381354","Owner",,"No","No",,"Yes","4","114.95","AGENTS: Please CALL ShowingTime at (800) 746-9464 to schedule showing appointment with at least a 1 hour notice, lock box on chain link fence. Lot rent is $740 per month plus water bill is paid to the park. Buyers must apply for park approval and sale is subject to Park approval. The curtains are NOT included in the sale. Commission rate is variable if there is an unrepresented buyer or if LA represents buyer. Firm authorized email address notice@northwestrealtors.com, Listing Agent DOL number 27768 Listing, Firm DOL number 23003574. Preliminary title open at Benton Franklin Title.",,"No",,,"10X7","Main",,"5/8/2024",,,"BFT",,,"17",,"Maria Sandoval","Tri City",,,"Fence","12X12","Main","12X9","Main",,,,,"0",,"4/12/2024 2:35 PM",,,,,,,,"Snyder St",,,,"Main",,"10X10","Main","12X9","Main","7X7",,,
"https://cdnparap20.paragonrels.com/ParagonImages/Property/P2/PACMLS/284206/0/120/90/5ad2f6f27daf9a60512a4dddd3dc47ef/2/e49a4d35093e70d9222623502ceffa16/284206-d10498a6-734e-44f9-8132-ac3cc8999962.JPG","10/17/2025","$34,000","Sold","49 Proton","1983","$34,000","1 Story","1,071","0","0.1000","3","2","None","0","1,071","2","0","7/17/2025","63","Cash","$31.75","Richland","Benton","284206","$39,900",,"Richland North","OTHER",,"$31.75","63","Residential-Single Family",,"Take 240 to Stevens to Spengler","63","Yes",,,,"7/17/2025",,,,"No","10/21/2025",,"Y",,,"Yes","Exclusive Right",,,"5/15/2025","Marlette","Existing Construction (Not New)",,"No",,,"$49,900",,"10/21/2025","Manufactured Rented Lot","MLS# 284206 Single wide mobile home with a tip-out, 3 bedroom, 2 bath located in Richland Mobile Home Park.  Enjoy the amenities of the park such as pool, clubhouse and tennis court. Nicely landscaped with mature flowers and bushes.","No",,"For Sale",,,,,"10/21/2025","WA",,,"40MB67000000000","2025",,"Yes","Yes","Mobile Home Park","99352","Yes","Yes",,,,,"33367966","Seller",,"No","No",,,"2","TBD","Seller discloses that the roof needs to be repaired along with siding.  The seller pays reduced tax based on income.  Please call agent for showings the seller has an old cat.  Buyers must be approved by the park.  The park will also quote a space rent when you call 509-375-3064",,,,,,,"Yes","10/21/2025",,,,,,"24",,"Cahterine Wallace","Tri City",,,"@ Front Door",,,,,,,,,"0",,"5/15/2025 12:39 PM",,,,,,,,"Spengler",,,,,,,,,,,,,
"https://cdnparap20.paragonrels.com/ParagonImages/Property/P2/PACMLS/272218/0/120/90/a12c64c42d29a601e64d23f019d56a3c/2/0e5dcf001caa5224b22590a3ac8c560a/272218.JPG","5/31/2024","$35,000","Sold","802 N Volland","1973","$35,000","1 Story","980","980","0.0000","2","1","None","1","980","1","0","5/10/2024","187","Other","$35.71","Kennewick","Benton","272218","$65,000","0",,"OTHER",,"$35.71","187","Residential-Single Family",,"canal to volland","187","Yes","No",,,"5/10/2024",,,"MOTIVATED SELLER","No","6/4/2024",,"Y",,,"No","Exclusive Right",,,"11/1/2023",,"Existing Construction (Not New)",,"No",,,"$65,000",,"6/4/2024","Manufactured Rented Lot","MLS# 272218 Don't miss out on this incredible opportunity to own this mobile home on a rented lot. This home is recently updated with new paint, carpet, and flooring. Centrally located. This home is available for seller financing with 12,000 or more down and carry terms. Come see this perfect home for you today!","No",,"For Sale","appliances",,,"750","6/4/2024","WA",,,"40MK88300000000","2023",,"Yes","Yes","Resid Mob Home","99337","Yes","Yes",,,"cash seller financing",,,"vacant",,"No","No",,,"1","45.00","Rented lot rent is 750 a month includes garbage. Water is billed separate.  Offers to Kristine@cbt-tc.com License 118920 Firm 24647 Call or text for showing information and times",,,,,,,,"6/4/2024","18",,,,,"9",,"Morris Lands LLC","Tri City",,,,,,,,,,,,"0",,"11/1/2023 7:11 PM",,,,,,,"Stewart",,,,,,,,,,,,,,
"https://cdnparap20.paragonrels.com/ParagonImages/Property/P2/PACMLS/285331/0/120/90/d04b41f0b5c93a8c6df8b5d3cf1d2874/2/e85a7d9fe13c64d7aa05def2420f0a8f/285331-8ef73702-60cc-44c4-8f67-592e1c14eebd.JPG","9/15/2025","$35,000","Sold","61 Log Ln","2006","$35,000","1 Story","385","0","0.0000","1","1","None","0","385","1","0","9/5/2025","71","Cash","$90.91","Richland","Benton","285331","$35,000","0","Richland North","1ST RCHLND",,"$90.91","71","Residential-Single Family",,"Head Northwest toward WA-240 W, Merge onto WA-240 W, Continue straight onto Stevens Rd, Turn right onto Spengler St, Turn right onto Log Ln, home will be on right, 61 Log Ln","71","Yes","No",,,"9/5/2025",,,,"No","9/15/2025",,"Y",,,"Yes","Exclusive Right",,,"6/26/2025",,,,"No",,,"$44,900",,"8/22/2025","Manufactured Rented Lot","MLS# 285331 Looking for low-maintenance living in a great location? This charming 1-bedroom, 1-bath home offers 385 sq ft of efficient living space, perfect for a simple lifestyle in Richland, Washington. Located in Richland Mobile Home Park, this home provides access to fantastic community amenities including a swimming pool, playground, basketball court, and a BBQ/picnic area—ideal for relaxing, socializing, or staying active. Enjoy the convenience of being just minutes from shopping, dining, entertainment, and Leslie Groves Park with trails and river access along the beautiful Columbia River. Whether you’re downsizing, investing, or starting out, this well-located home is full ofpossibilities! Call today to schedule a tour!","No","Yes","For Sale",,"Richland","4X4PCBR2X6/h070003","$875","9/15/2025","WA",,,"40MH10330000000","2025",,"Yes","Yes","Resid Mob Home","99354","Yes","Yes",,,,,"34211184","Owner",,"No","No",,"Yes","3","116.73","Home is vacant. Buyer must submit an application for residency and be approved by Richland mobile home park prior to occupancy. Richland mobile home park application under associated docs. Send all offers to dara@bhhstricities.com and office info@bhhstricities.com Call LA if you have questions. (509)331-8070. Buyer to verify all info.",,,,,,,"No","9/15/2025",,,,,,"15",,"Maricella Garcia","Tri City",,,,,,,,,,,,"0",,"6/26/2025 9:40 AM",,,,,,,,,,,,,,,,,,,,,
"https://cdnparap20.paragonrels.com/ParagonImages/Property/P2/PACMLS/275594/0/120/90/a1df3f08a6ec2b3d12a1a8c3e0482d51/2/021c289faae8e09b2a4013a82d41a382/275594-566102e4-d0dc-4bd0-8bcd-e65c1127a16d.JPG","9/20/2024","$35,000","Sold","7901 W Clearwater Avenue","1976","$35,000","1 Story","924","0","0.0000","2","2","Carport","0","924","1","1","8/31/2024","122","Cash","$37.88","Kennewick","Benton","275594","$42,900","0","Kennewick West","OTHER",,"$37.88","122","Residential-Single Family",,"Columbia Center Blvd/ Clearwater Ave/ Greenbriar Village MFH Park","122","Yes",,,,"8/31/2024",,,"Highly motivated seller!!","No","9/23/2024",,"Y",,,"Yes","Exclusive Right",,,"5/1/2024","Fleetwood Broadmore","Existing Construction (Not New)",,"No",,,"$59,900",,"9/23/2024","Manufactured Rented Lot","MLS# 275594 Charming MFH in an over 55 years old community. This home has had several updates over the last 4-5 years. Some of those updates are the roof was recently resealed. The heat pump and main bathroom along with some of the flooring. The master bathroom has a garden tub along with a walk-in shower. Kitchen is open and has had its appliances updated. Outside the home there is a large carport along with a fenced yard and shed. The MFH Park will keep the lot rent at $650 for 3 months after closing. This MFH is move in ready. Seller is moving out of state and is highly motivated. Bring all offers!!","No","Yes","For Sale","refridgerator, stove, dishwasher, washer, dryer","Kennewick",,"$850","9/23/2024","WA",,,"40MG19500000000","2024",,"Yes","Yes","Mobile Home Park","99336","Yes","Yes",,,,,"33382436","Cathy",,"No","No",,"Yes","1","202.91","Park approval is needed before closing. Lot rent is $825 and includes garbage, water, sewer, irrigation and RV parking. You must be at least 55 years old to live in the community. Please use Ticor Title with Patty Sweetwood. Call Seller to set up showings.",,,,,,,,"9/23/2024","179",,,,,"26",,"Cathy Spague","Tri City",,,"Fence",,,,,,,,,"0",,"5/1/2024 5:14 PM",,,,,,,,,,,,,,,,,,,,,
"https://cdnparap20.paragonrels.com/ParagonImages/Property/P2/PACMLS/279563/0/120/90/0d98804e2dc2146b67162709aaf92f90/2/0e9490b438a2158f4a7e0acb35272485/279563-50c06b56-c452-4a3b-8274-ae1e69c9e239.JPG","4/11/2025","$36,000","Sold","99 Skyline DR","1977","$36,000","1 Story","938","0","0.0000","2","1","None","0","938","1","0","3/9/2025","148","Cash","$38.38","Richland","Benton","279563","$36,000","0","Richland South","HILLS SUBDIVISI",,"$38.38","148","Residential-Single Family",,"From Interstate 82, West on Queensgate, Right on Skyline.","148","Yes",,,,"3/9/2025",,,,"No","4/11/2025",,"Y",,,"Yes","Exclusive Right",,,"10/12/2024","marle","Existing Construction (Not New)",,"No",,,"$69,900",,"3/10/2025","Manufactured Rented Lot","MLS# 279563 Come take a look at this Cozy, clean, and conveniently located home. What you will love about this home? The back of the home has a great view of Richland, large driveway Covered carport/entry storage sheds with electric . Competitively priced, don't miss out on this investment.","No",,"For Sale",,,"70434","750","4/11/2025","WA",,,"40MB93900000000","2024",,"Yes","Yes","Residential","99352","Yes","Yes",,,"Cash, Conventional",,"12141988","Yes",,"No","No",,,"2","208.8","Competitively priced, don't miss out on this investment. Call or text Jarid leighty (509) 832-1615 with showing requests.  Please allow try to allow 2 hours heads up for showings.",,,,,,,"Yes","4/11/2025",,,,,,"12",,"James Wilson","Tri City",,,"@ Front Door",,,,,,,,,"0",,"10/12/2024 11:02 PM",,,,,,,,,,,,,,,,,,,,,
"https://cdnparap20.paragonrels.com/ParagonImages/Property/P2/PACMLS/279208/0/120/90/f5fd97e21011fa771a2768768a22c9fc/2/8db5fb2c5a73f5cfd0093c40b4121339/279208-261701d8-5ab6-42ca-b766-ccd5df191072.JPG","10/31/2024","$38,000","Sold","7901 W Clearwater Ave #138","1975","$38,000","1 Story","924","0","0.0000","2","2","None","0","924","1","0","10/22/2024","25","Cash","$41.13","Kennewick","Benton","279208","$45,000","0",,"OTHER",,"$41.13","25","Residential-Single Family",,"in Greenbrier 55+ community find 138","25","Yes",,,,"10/22/2024",,,"Going.. Going.. GONE!","No","11/7/2024",,"Y",,,"Yes","Exclusive Right",,,"9/27/2024","1975 Fleetwood Fleetwood",,,"No",,,"$45,000","GREENBRIER VILLAGE MOBILE HOME COMMUNITY","11/7/2024","Manufactured Rented Lot","MLS# 279208 Welcome Home! 2 bedrooms, 1 bathroom and 924 square feet. Well sized kitchen and dining area. A primary bedroom which could easily fit a KING SIZE Bed. Large yard with mature landscaping. Truly a MUST SEE! Contact Your Favorite Realtor TODAY for a Private Showing!","No","Yes","For Sale",,,,"820","11/7/2024","WA",,,"40MH94200000000","2024",,"Yes","Yes","Mobile Home Park","99336","Yes","Yes",,,,,"00000000","Vacant",,"No","No",,"Yes","0","94.02","Contact Jason Tucker with any questions you might have. Thank you for showing! Emails are Jason@JasonTuckerRealtor, BrokerPhipps@gmail.com &notice@northwestrealtors.com Broker License # is 26715, Firm License # is 23003574 20% Down, Seller Financing AvailableLot Rent $820 a month Desired 55 plus community Water, sewer and garbage paid by park",,,,,,,"No","11/7/2024","138",,,,,"12",,"Marzella Earp","Tri City",,,,,,,,,,,,"0",,"9/27/2024 9:32 AM",,,,,,,,,,,,,,,,,,,,,
"https://cdnparap20.paragonrels.com/ParagonImages/Property/P2/PACMLS/288475/0/120/90/2888e7635334d329e252c8d31b97cd10/2/c75bb4356db7301775df6be5f02d67d2/288475-8a1c8870-1dfb-4ee5-9f0a-8013d728193b.JPG",,"$38,000","Active","5007 W Clearwater Ave","1979",,"1 Story","840","0","0.0000","2","1","None","0","840","1","0",,"75",,"$45.24","Kennewick","Benton","288475","$38,000",,,"OTHER",,,"341","Residential-Single Family",,"Right on North Edison st. left on W Clearwater Ave, turn right","75","Yes","No",,,"10/25/2025",,,"Freshly updated & ready for you!","No","11/27/2025",,"Y",,,"Yes","Exclusive Right",,,"10/25/2025","Pearl6014","Existing Construction (Not New)",,"No",,,"$50,000",,"11/27/2025","Manufactured Rented Lot","MLS# 288475 Welcome to this beautifully updated 2 bedroom, 1 bath manufactured home nestled in a friendly community near Clearwater. Step inside to find brand neutral colors, and a bright, open layout that instantly feels like home. The kitchen features crisp white cabinetry and comes fully equipped with all appliances. Both bedrooms include closet organizers, perfect for keeping your shoes and accessories in order. The bathroom has been tastefully updated, adding a modern touch to your daily routine. Enjoy your morning coffee or evening breeze on the covered porch or unwind in your fully fenced yard for added privacy. Washer and dryer are included for your convenience. Located just minutes from shopping, restaurants, and cozy coffee spots. This home offers comfort, style and convenience all in one. Schedule your private tour today!","No",,"For Sale",,,"09L14300",,"10/25/2025","WA",,,"40MP38300000000","2024",,"Yes","Yes","Mobile Home Park","99336","Yes","Yes",,,,,"34211341","Vega Gutierrez, Morfin",,"No","No",,,"3","37.38","Buyer to verify square footage and school districts. Please show anytime. Applicants must apply for park approval, an application fee is required and must be paid at the park office. Please use Ticor Title, Adri Cervantes for escrow. Agent info. Toscanoflexhomes@gmail.com, wadocs@epiquerealty.com Agent lic.#20115070, 25022957",,,,,,,"Yes","11/27/2025","9",,,,,"11",,"Vega Gutierrez, Morfin Vega","Tri City",,,,,,,,,,,,"0",,"10/25/2025 7:04 PM",,,,,,,,,,,,,,,,,,,,,
